ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
44,RHODE ISLAND,RI,44007,Providence,44007016700,"Census Tract 167, Providence County, Rhode Island",0.319267357698,3887,522,1425,82,1239,106,598,275,207,132,22754,3132,434,169,348,61,929,245,574,157,252,97,2568,591,296,146,124,79,0,13,58,56,213,112,29,32,15.6,7.2,9.4,5.3,22754.0,3132.0,16.7,6.6,9.0,2.0,23.9,5.4,14.8,4.0,20.3,7.7,66.1,12.4,8.3,3.9,8.7,5.5,0.0,2.6,4.7,4.5,17.2,8.4,0.7,0.8,0.6778,0.841,0.8117,0.7573,3.0878,0.8326,0.1255,0.8159,0.6276,0.9079,2.4769,0.8117,0.8619,0.8285,1.6904,0.8452,0.5021,0.0,0.8787,0.8326,0.5523,2.7657,0.7782,10.0208,0.8745,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,420,186,10.8,4.1,2887
44,RHODE ISLAND,RI,44007,Providence,44007011100,"Census Tract 111, Providence County, Rhode Island",0.309817511248,4038,489,1544,78,1362,105,1046,381,45,52,15759,2497,876,254,389,100,938,210,767,182,395,152,3408,529,1020,323,126,59,0,13,72,66,370,112,5,5,25.9,8.6,2.2,2.6,15759.0,2497.0,32.1,8.2,9.6,2.2,23.2,4.4,19.0,4.1,29.0,11.0,84.4,8.2,26.7,7.9,8.2,3.8,0.0,2.4,5.3,4.9,27.2,7.9,0.1,0.1,0.8368,0.0586,0.9582,0.9582,2.8118,0.7741,0.1381,0.7866,0.8787,0.9749,2.7783,0.9456,0.9582,0.9916,1.9498,0.9749,0.4895,0.0,0.9163,0.9372,0.1715,2.5145,0.6527,10.0544,0.8787,0,0,1,1,2,0,0,0,1,1,1,1,2,0,0,1,1,0,2,7,850,312,21.1,6.6,1978
44,RHODE ISLAND,RI,44007,Providence,44007016600,"Census Tract 166, Providence County, Rhode Island",0.280972603032,1904,225,719,59,662,57,210,158,81,36,23725,3306,338,120,250,86,452,103,320,102,113,55,1165,268,246,126,29,29,0,13,45,26,43,40,111,81,11.6,8.6,7.8,3.4,23725.0,3306.0,26.9,9.1,13.1,4.0,23.7,4.6,17.7,5.3,17.1,8.2,61.2,12.1,13.3,6.7,4.0,4.0,0.0,5.1,6.8,3.9,6.5,6.0,5.8,4.2,0.5774,0.7197,0.7866,0.9038,2.9875,0.8117,0.3013,0.8117,0.8326,0.8326,2.7782,0.9414,0.8494,0.8954,1.7448,0.8745,0.3264,0.0,0.9372,0.4728,0.8954,2.6318,0.7113,10.1423,0.8828,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,211,105,11.7,5.4,2320
44,RHODE ISLAND,RI,44007,Providence,44007017100,"Census Tract 171, Providence County, Rhode Island",0.802791386542,4518,470,1854,77,1661,102,873,407,201,93,21744,2448,491,151,555,61,927,212,686,216,220,98,2317,574,256,110,191,83,99,63,42,48,185,83,19,12,19.3,8.7,8.2,3.7,21744.0,2448.0,17.4,5.3,12.3,1.9,20.5,4.2,15.2,4.7,13.2,5.9,51.3,11.5,5.9,2.5,10.3,4.5,5.3,3.4,2.5,2.9,11.1,5.0,0.4,0.3,0.7448,0.7657,0.8285,0.7741,3.1131,0.841,0.2469,0.6234,0.6736,0.749,2.2929,0.7113,0.8201,0.7741,1.5942,0.8117,0.5481,0.9414,0.7448,0.6611,0.4351,3.3305,0.9289,10.3307,0.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,333,169,7.4,3.6,5376
44,RHODE ISLAND,RI,44007,Providence,44007015100,"Census Tract 151, Providence County, Rhode Island",0.392962260336,4413,567,1880,81,1674,110,1211,336,199,108,19816,3896,977,191,520,138,1215,363,524,122,335,120,3430,599,607,203,339,97,0,13,101,70,450,110,0,13,27.4,7.2,9.4,5.0,19816.0,3896.0,34.6,7.0,11.8,3.6,27.5,7.4,11.9,2.7,20.0,7.1,77.7,9.2,14.8,4.6,18.0,5.1,0.0,2.0,6.0,4.2,26.9,6.7,0.0,0.3,0.8577,0.841,0.8536,0.9665,3.5188,0.9038,0.2176,0.9038,0.3682,0.9038,2.3934,0.7741,0.9121,0.9121,1.8242,0.9121,0.7531,0.0,0.9247,0.9289,0.0,2.6067,0.7029,10.3431,0.8912,0,0,0,1,1,0,1,0,1,2,1,1,2,0,0,1,1,0,2,7,320,198,7.3,4.1,3647
44,RHODE ISLAND,RI,44007,Providence,44007016000,"Census Tract 160, Providence County, Rhode Island",0.436780976316,3545,391,1688,75,1503,106,779,269,183,110,25145,3829,384,169,326,82,889,158,622,161,284,123,2344,461,347,169,315,101,0,13,114,80,184,76,13,18,22.0,7.3,8.9,5.1,25145.0,3829.0,16.3,7.1,9.2,2.3,25.1,3.5,17.6,4.2,18.9,8.1,66.1,10.8,10.3,4.9,18.7,5.9,0.0,2.2,7.6,5.3,12.2,5.0,0.4,0.5,0.7824,0.7992,0.7741,0.7406,3.0963,0.8368,0.1297,0.8368,0.8243,0.8787,2.6695,0.8787,0.8619,0.8619,1.7238,0.8619,0.7699,0.0,0.9498,0.7029,0.4351,2.8577,0.7992,10.3473,0.8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,331,148,9.4,3.9,2319
44,RHODE ISLAND,RI,44007,Providence,44007000900,"Census Tract 9, Providence County, Rhode Island",0.174186442382,2374,299,1295,61,1041,95,705,224,98,59,28923,8454,434,131,481,116,259,103,422,127,32,44,1146,385,329,135,293,86,0,13,68,41,334,80,273,97,33.5,9.0,7.1,4.0,28923.0,8454.0,30.5,8.0,20.3,5.1,10.9,4.1,17.8,5.1,3.1,4.2,48.3,15.1,14.2,5.6,22.6,6.6,0.0,2.9,6.5,4.0,32.1,7.5,11.5,3.8,0.9372,0.6527,0.6736,0.9456,3.2091,0.8536,0.7155,0.0586,0.8368,0.1464,1.7573,0.318,0.795,0.9038,1.6988,0.8536,0.8577,0.0,0.9289,0.9623,0.9414,3.6903,0.9833,10.3555,0.8996,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,1,3,6,144,81,6.1,3.4,2514
44,RHODE ISLAND,RI,44007,Providence,44007001300,"Census Tract 13, Providence County, Rhode Island",0.226590522434,3967,489,1837,67,1420,125,946,411,171,97,23205,4314,1001,278,384,103,862,331,420,133,120,65,2797,550,704,205,173,80,15,23,63,56,194,79,54,25,24.2,9.6,7.6,4.2,23205.0,4314.0,35.3,8.3,9.7,2.7,21.7,7.9,10.7,3.2,8.5,4.5,70.5,10.8,18.6,4.9,9.4,4.4,0.8,1.3,4.4,3.9,13.7,5.3,1.4,0.6,0.8033,0.7029,0.8033,0.9707,3.2802,0.8619,0.1423,0.728,0.205,0.59,1.6653,0.2552,0.8787,0.9414,1.8201,0.9079,0.523,0.8201,0.8661,0.7531,0.6527,3.615,0.9665,10.3806,0.9038,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,677,250,17.3,6.3,1815
44,RHODE ISLAND,RI,44007,Providence,44007000102,"Census Tract 1.02, Providence County, Rhode Island",0.905695677684,5379,663,1912,111,1742,157,1279,333,428,211,18433,2202,889,262,675,165,1234,273,978,241,315,115,4376,711,1161,311,142,65,0,18,71,60,216,83,8,6,23.8,6.1,15.5,7.1,18433.0,2202.0,24.7,6.3,12.5,3.0,22.9,4.2,18.2,4.4,18.1,6.4,81.4,8.6,23.5,5.6,7.4,3.4,0.0,1.9,4.1,3.4,12.4,4.5,0.1,0.1,0.7992,0.9707,0.8912,0.8954,3.5565,0.9163,0.2636,0.7699,0.8536,0.8661,2.7532,0.9331,0.9372,0.9665,1.9037,0.9582,0.4644,0.0,0.8452,0.7071,0.1715,2.1882,0.5188,10.4016,0.9079,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,3,440,198,8.2,3.4,2729
44,RHODE ISLAND,RI,44007,Providence,44007016400,"Census Tract 164, Providence County, Rhode Island",0.461794980488,4883,543,2120,75,1762,132,1486,496,338,199,19538,3224,854,209,450,121,1334,224,624,192,514,133,3738,603,751,228,114,62,0,13,63,47,265,91,72,30,30.7,8.7,13.7,7.2,19538.0,3224.0,28.5,5.4,9.2,2.8,27.3,3.4,12.9,3.7,29.2,7.3,76.6,9.0,16.7,4.7,5.4,2.9,0.0,1.8,3.6,2.7,15.0,5.0,1.5,0.6,0.8996,0.9456,0.8619,0.9205,3.6276,0.9331,0.1297,0.887,0.4561,0.9791,2.4519,0.7992,0.9038,0.9289,1.8327,0.9163,0.364,0.0,0.8117,0.7908,0.6695,2.636,0.7238,10.5482,0.9121,0,1,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,5,536,285,11.1,5.3,3153
44,RHODE ISLAND,RI,44007,Providence,44007000600,"Census Tract 6, Providence County, Rhode Island",0.76147615593,1799,281,631,35,507,59,457,207,93,57,20647,4722,220,77,258,101,575,165,144,67,96,52,1514,297,194,104,44,22,0,13,62,40,42,30,214,134,28.8,14.9,13.2,7.2,20647.0,4722.0,23.1,7.6,14.3,5.3,32.0,7.7,8.5,4.5,18.9,10.0,84.2,10.0,11.5,5.9,7.0,3.5,0.0,5.8,12.2,7.9,8.3,5.8,11.9,7.2,0.8661,0.9331,0.841,0.8703,3.5105,0.8954,0.3431,0.9707,0.0879,0.8787,2.2804,0.6987,0.954,0.8787,1.8327,0.9163,0.4477,0.0,1.0,0.5481,0.9456,2.9414,0.841,10.565,0.9163,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,2,5,165,71,9.8,3.9,17582
44,RHODE ISLAND,RI,44007,Providence,44007016100,"Census Tract 161, Providence County, Rhode Island",0.371248269958,4926,438,2095,91,1815,117,1534,425,265,128,18015,1934,874,197,346,96,1274,229,654,201,421,122,3677,522,573,173,301,95,0,13,94,53,259,98,33,40,31.3,7.7,9.6,4.4,18015.0,1934.0,28.6,5.7,7.0,2.0,25.9,4.0,13.3,3.8,23.2,6.6,74.6,8.3,12.9,3.7,14.4,4.5,0.0,1.8,5.2,2.9,14.3,5.3,0.7,0.8,0.9205,0.8577,0.9079,0.9247,3.6108,0.9247,0.0544,0.8452,0.4854,0.9456,2.3306,0.7406,0.8996,0.887,1.7866,0.8912,0.6569,0.0,0.9038,0.7657,0.5523,2.8787,0.8075,10.6067,0.9205,1,0,1,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,384,155,7.8,3.0,2062
44,RHODE ISLAND,RI,44007,Providence,44007018000,"Census Tract 180, Providence County, Rhode Island",0.39481439163,2343,346,1632,118,1402,130,699,155,150,77,19433,3346,621,173,495,103,295,191,741,152,128,80,968,410,198,107,808,126,0,13,36,52,625,127,10,8,29.8,6.8,15.0,6.3,19433.0,3346.0,32.1,7.3,21.1,4.9,12.6,7.9,31.6,7.3,9.1,5.7,41.3,16.4,8.5,4.4,49.5,6.9,0.0,2.3,2.6,3.7,44.6,8.0,0.4,0.3,0.8787,0.9665,0.8661,0.9582,3.6695,0.9498,0.7657,0.1004,0.9958,0.6234,2.4853,0.8201,0.7657,0.8326,1.5983,0.8159,0.9833,0.0,0.7573,0.9916,0.4351,3.1673,0.9079,10.9204,0.9247,0,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,1,0,2,5,221,174,9.4,6.4,4735
44,RHODE ISLAND,RI,44007,Providence,44007001200,"Census Tract 12, Providence County, Rhode Island",0.21506267502,3607,358,1309,69,1195,85,1203,338,207,128,17048,2804,569,144,249,80,1017,220,586,166,267,82,2998,395,533,168,476,120,0,13,0,18,232,73,123,67,34.2,8.3,12.7,7.3,17048.0,2804.0,29.4,6.5,6.9,2.3,28.2,5.4,16.7,4.2,22.3,6.8,83.1,7.2,15.9,4.8,36.4,9.0,0.0,2.8,0.0,1.5,19.4,6.2,3.4,1.8,0.9498,0.9289,0.9247,0.9331,3.7365,0.9665,0.0502,0.9247,0.7824,0.9414,2.6987,0.8954,0.9456,0.9247,1.8703,0.9414,0.9749,0.0,0.0,0.8661,0.8159,2.6569,0.7406,10.9624,0.9289,1,1,1,1,4,0,1,0,1,2,1,1,2,1,0,0,0,0,1,9,272,130,7.7,3.8,1795
44,RHODE ISLAND,RI,44007,Providence,44007002600,"Census Tract 26, Providence County, Rhode Island",0.25699721324,3387,424,1668,63,1234,121,1034,444,245,105,14447,2049,511,173,455,121,1104,283,476,130,218,88,2981,448,501,160,320,79,0,13,133,68,326,96,0,13,30.6,12.1,16.1,6.9,14447.0,2049.0,25.5,7.8,13.4,4.0,32.6,7.3,14.1,4.1,17.7,6.9,88.0,7.3,15.6,4.6,19.2,4.7,0.0,2.2,10.8,5.5,26.4,7.6,0.0,0.4,0.8954,0.9874,0.9749,0.8996,3.7573,0.9749,0.318,0.9874,0.5732,0.8494,2.728,0.9079,0.9707,0.9163,1.887,0.9456,0.7866,0.0,0.9958,0.9247,0.0,2.7071,0.7573,11.0794,0.9331,0,1,1,0,2,0,1,0,0,1,1,1,2,0,0,1,1,0,2,7,341,201,10.1,6.1,3317
44,RHODE ISLAND,RI,44007,Providence,44007017400,"Census Tract 174, Providence County, Rhode Island",0.664863010776,4390,299,1795,81,1611,110,1546,327,206,95,16388,1763,407,127,463,124,1412,178,893,222,473,121,2396,475,253,120,306,109,0,13,22,26,363,120,142,116,36.2,7.7,12.4,5.6,16388.0,1763.0,15.5,4.7,10.5,2.7,32.2,3.4,21.0,5.0,29.4,7.3,54.6,10.2,6.4,3.0,17.0,6.0,0.0,2.1,1.4,1.7,22.5,7.0,3.2,2.6,0.9665,0.9247,0.9331,0.7113,3.5356,0.9079,0.1799,0.9791,0.9456,0.9833,3.0879,0.9916,0.8243,0.7824,1.6067,0.8201,0.7113,0.0,0.5732,0.8912,0.7992,2.9749,0.8619,11.2051,0.9372,1,1,1,0,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0,6,297,147,7.0,3.4,1821
44,RHODE ISLAND,RI,44007,Providence,44007002000,"Census Tract 20, Providence County, Rhode Island",0.574530586856,6177,665,2172,103,1979,154,1448,570,300,177,16600,2428,701,247,607,185,1688,402,860,221,537,194,4093,746,229,142,620,201,0,18,53,86,498,175,1028,150,28.1,10.8,9.4,5.3,16600.0,2428.0,23.6,8.2,9.8,3.2,27.3,5.8,13.9,4.1,27.1,9.6,66.3,9.8,4.1,2.5,28.5,9.2,0.0,1.7,2.7,4.4,25.2,9.0,16.6,1.6,0.8619,0.841,0.9289,0.8828,3.5146,0.8996,0.1464,0.887,0.5481,0.9665,2.548,0.8452,0.8703,0.7197,1.59,0.8075,0.9414,0.0,0.7615,0.9079,0.954,3.5648,0.9582,11.2174,0.9414,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,3,5,529,421,8.6,6.9,4747
44,RHODE ISLAND,RI,44007,Providence,44007010900,"Census Tract 109, Providence County, Rhode Island",0.349899918174,5134,479,1669,98,1434,99,1623,530,122,77,12736,1758,1087,260,340,85,1678,365,839,222,255,104,3602,621,822,244,130,52,0,18,120,86,303,117,387,141,34.2,10.2,5.8,3.7,12736.0,1758.0,37.8,7.9,6.6,1.9,32.7,6.4,17.6,4.9,17.8,7.1,70.2,10.2,18.1,5.2,7.8,3.1,0.0,2.2,8.4,6.0,21.1,8.2,7.5,2.7,0.9498,0.5188,0.9916,0.9874,3.4476,0.8787,0.046,0.9916,0.8243,0.8577,2.7196,0.9038,0.8745,0.9331,1.8076,0.9038,0.4812,0.0,0.9791,0.8828,0.9205,3.2636,0.9205,11.2384,0.9456,1,0,1,1,3,0,1,0,0,1,0,1,1,0,0,1,0,1,2,7,727,285,15.3,5.6,3778
44,RHODE ISLAND,RI,44007,Providence,44007000200,"Census Tract 2, Providence County, Rhode Island",0.425789038478,7035,829,2387,127,2034,162,1802,542,570,266,15855,2016,1064,376,618,144,2122,465,1134,413,438,167,6309,854,1504,447,348,159,0,18,106,75,339,156,41,73,25.7,7.2,17.6,7.4,15855.0,2016.0,27.4,8.9,8.8,2.5,30.2,5.6,16.1,5.4,21.5,8.1,89.7,6.0,23.0,6.3,14.6,6.6,0.0,1.6,5.2,3.7,16.7,7.5,0.6,1.0,0.8285,0.9958,0.9498,0.9079,3.682,0.954,0.1213,0.9498,0.7322,0.9247,2.728,0.9079,0.9791,0.9623,1.9414,0.9707,0.6653,0.0,0.9038,0.8159,0.5397,2.9247,0.8326,11.2761,0.9498,0,1,1,1,3,0,1,0,1,2,1,1,2,0,0,1,0,0,1,8,837,360,11.9,4.5,4576
44,RHODE ISLAND,RI,44007,Providence,44007017600,"Census Tract 176, Providence County, Rhode Island",0.215329471502,2845,340,1138,59,992,90,828,262,184,81,15792,2078,362,97,222,45,874,172,574,130,214,73,1689,407,214,86,116,52,0,13,50,39,255,76,59,58,29.2,9.0,14.8,6.2,15792.0,2078.0,22.5,5.8,7.8,1.8,30.7,4.8,20.2,3.7,21.6,7.2,59.4,12.4,8.2,3.2,10.2,4.6,0.0,3.2,5.0,3.9,25.7,7.1,2.1,2.0,0.8745,0.9582,0.954,0.8619,3.6486,0.9414,0.0753,0.9623,0.9163,0.9289,2.8828,0.9623,0.841,0.8243,1.6653,0.8368,0.5439,0.0,0.8954,0.9163,0.7238,3.0794,0.8954,11.2761,0.9498,0,1,1,0,2,0,1,1,1,3,0,0,0,0,0,0,1,0,1,6,165,91,5.8,3.1,1108
44,RHODE ISLAND,RI,44007,Providence,44007017900,"Census Tract 179, Providence County, Rhode Island",0.29721938909,3250,475,1694,83,1434,152,1161,363,167,107,18886,3109,423,163,372,114,668,188,713,202,267,93,973,669,131,112,330,93,29,46,21,21,448,147,26,17,35.7,8.9,10.5,6.2,18886.0,3109.0,20.3,7.2,11.4,3.5,20.6,4.9,21.9,5.5,18.6,6.2,29.9,20.1,4.4,3.7,19.5,5.4,1.7,2.7,1.5,1.5,31.2,9.4,0.8,0.5,0.9623,0.8828,0.8787,0.8326,3.5564,0.9121,0.205,0.636,0.9582,0.8703,2.6695,0.8787,0.6695,0.7322,1.4017,0.7155,0.795,0.8787,0.5858,0.954,0.5858,3.7993,0.9874,11.4269,0.9582,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,3,379,263,11.7,7.4,1981
44,RHODE ISLAND,RI,44007,Providence,44007000400,"Census Tract 4, Providence County, Rhode Island",0.249287142402,4009,488,1408,72,1224,102,1750,457,275,137,14094,3081,689,198,427,91,1283,235,695,196,459,125,3683,531,911,244,0,18,0,13,124,70,317,98,70,50,43.7,9.5,16.3,7.6,14094.0,3081.0,28.4,7.0,10.7,2.4,32.0,4.4,17.3,4.6,37.5,9.7,91.9,7.1,24.9,6.0,0.0,1.3,0.0,2.6,10.1,5.7,25.9,7.7,1.7,1.2,0.9916,0.9916,0.9791,0.9163,3.8786,0.9874,0.1967,0.9707,0.8159,1.0,2.9833,0.9833,0.9916,0.9791,1.9707,0.9916,0.0,0.0,0.9916,0.9205,0.6862,2.5983,0.6862,11.4309,0.9623,1,1,1,1,4,0,1,0,1,2,1,1,2,0,0,1,1,0,2,10,383,188,9.6,4.5,3693
44,RHODE ISLAND,RI,44007,Providence,44007000300,"Census Tract 3, Providence County, Rhode Island",0.430197165012,6841,753,2727,118,2260,192,2008,758,445,176,18056,3488,1198,360,714,171,1663,351,1230,356,322,176,6011,839,1634,448,360,144,0,18,205,116,577,182,135,82,29.8,10.4,12.2,4.3,18056.0,3488.0,29.2,8.4,10.4,2.7,24.3,4.4,18.2,5.0,14.2,7.7,87.9,7.5,26.6,6.7,13.2,5.3,0.0,1.4,9.1,5.1,25.5,7.8,2.0,1.2,0.8787,0.9163,0.9038,0.9289,3.6277,0.9372,0.1715,0.8285,0.8536,0.7741,2.6277,0.8703,0.9665,0.9874,1.9539,0.9833,0.6276,0.0,0.9874,0.9121,0.6987,3.2258,0.9121,11.4351,0.9665,0,1,1,1,3,0,0,0,0,0,1,1,2,0,0,1,1,0,2,7,1182,497,17.5,6.8,5331
44,RHODE ISLAND,RI,44007,Providence,44007017800,"Census Tract 178, Providence County, Rhode Island",0.243648122692,2209,283,1171,74,991,109,633,195,129,84,18265,2261,476,150,320,86,381,124,328,98,103,54,611,411,168,114,309,115,8,13,22,28,272,108,166,131,31.0,7.9,11.9,7.3,18265.0,2261.0,29.4,8.4,14.5,3.8,17.2,5.2,16.0,4.6,10.4,5.4,27.7,18.3,7.9,5.3,26.4,9.7,0.7,1.1,2.2,2.8,27.4,10.2,7.5,5.9,0.9121,0.9079,0.8996,0.9331,3.6527,0.9456,0.3473,0.2971,0.728,0.6778,2.0502,0.5063,0.6444,0.8201,1.4645,0.7531,0.9289,0.8159,0.6987,0.9414,0.9205,4.3054,1.0,11.4728,0.9707,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6,206,124,10.0,5.9,1554
44,RHODE ISLAND,RI,44007,Providence,44007001400,"Census Tract 14, Providence County, Rhode Island",0.350835057218,7594,883,2398,109,2118,182,2252,882,411,217,17499,4749,1734,394,655,185,2149,460,1500,347,549,224,7140,932,1747,506,254,114,0,18,92,81,471,189,119,92,30.3,11.2,11.6,5.8,17499.0,4749.0,36.5,7.1,8.6,2.4,28.3,5.1,19.8,4.5,25.9,10.4,94.0,5.6,24.5,6.5,10.6,4.7,0.0,1.5,4.3,3.8,22.2,8.5,1.6,1.2,0.8912,0.8996,0.9163,0.9833,3.6904,0.9582,0.113,0.9331,0.9038,0.9582,2.9081,0.9791,0.9958,0.9749,1.9707,0.9916,0.5607,0.0,0.8577,0.887,0.6778,2.9832,0.8661,11.5524,0.9749,0,0,1,1,2,0,1,1,1,3,1,1,2,0,0,0,0,0,0,7,1293,445,17.0,5.3,2479
44,RHODE ISLAND,RI,44007,Providence,44007001800,"Census Tract 18, Providence County, Rhode Island",0.71610724042,6631,798,2431,96,2109,155,2518,743,481,257,14676,2168,896,215,492,143,2183,503,862,277,565,168,5611,829,1162,410,548,162,23,38,166,104,334,123,0,18,38.6,9.7,16.0,7.7,14676.0,2168.0,23.1,5.4,7.4,2.3,32.9,6.5,13.0,4.4,26.8,7.7,84.6,7.3,19.1,6.4,22.5,6.6,0.9,1.6,7.9,4.9,15.8,5.5,0.0,0.3,0.9791,0.9833,0.9707,0.8703,3.8034,0.9833,0.0711,0.9958,0.4644,0.9623,2.4936,0.8285,0.9623,0.9498,1.9121,0.9623,0.8536,0.8326,0.9665,0.8033,0.0,3.456,0.9414,11.6651,0.9791,1,1,1,0,3,0,1,0,1,2,1,1,2,0,0,1,0,0,1,8,1118,448,16.9,5.8,4972
44,RHODE ISLAND,RI,44007,Providence,44007015200,"Census Tract 152, Providence County, Rhode Island",0.23051447706,3068,424,1986,75,1846,116,1532,301,152,91,15333,2519,1010,222,777,152,491,218,1165,235,211,128,2388,464,689,244,1280,187,0,13,16,31,925,177,37,55,49.9,11.1,14.9,9.0,15333.0,2519.0,44.8,7.9,25.3,5.6,16.0,6.8,38.0,9.0,11.4,6.9,77.8,10.6,23.9,8.0,64.5,9.1,0.0,1.9,0.9,1.7,50.1,9.1,1.2,1.8,1.0,0.9623,0.9665,0.9958,3.9246,1.0,0.8745,0.2259,1.0,0.7113,2.8117,0.954,0.9163,0.9707,1.887,0.9456,0.9916,0.0,0.4728,1.0,0.6318,3.0962,0.8996,11.7195,0.9833,1,1,1,1,4,0,0,1,0,1,1,1,2,1,0,0,1,0,2,9,284,195,9.3,5.8,6961
44,RHODE ISLAND,RI,44007,Providence,44007002700,"Census Tract 27, Providence County, Rhode Island",0.434017644302,5788,528,1833,57,1478,113,1976,372,203,86,13572,2049,645,186,361,112,1568,305,930,242,513,126,4109,589,599,248,357,97,0,18,113,53,345,97,1092,161,42.1,7.6,9.8,3.9,13572.0,2049.0,22.7,5.8,6.2,1.7,27.1,4.7,16.6,4.0,34.7,8.1,71.0,7.9,11.4,4.6,19.5,5.3,0.0,2.0,7.6,3.6,23.3,6.6,18.9,2.2,0.9874,0.8745,0.9833,0.8661,3.7113,0.9623,0.0335,0.8787,0.7782,0.9958,2.6862,0.8912,0.8828,0.8703,1.7531,0.8787,0.795,0.0,0.9498,0.9038,0.9582,3.6068,0.9623,11.7574,0.9874,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,1,1,3,6,393,175,7.0,3.0,4198
44,RHODE ISLAND,RI,44007,Providence,44007010800,"Census Tract 108, Providence County, Rhode Island",0.280933220628,4528,427,2008,102,1654,126,1814,459,259,127,18376,3025,825,170,362,103,1214,261,864,199,352,102,3606,492,760,218,455,111,0,13,122,70,518,127,100,110,40.8,9.1,12.2,6.1,18376.0,3025.0,31.2,5.6,8.0,2.3,26.8,5.2,19.4,4.2,21.3,6.0,79.6,7.9,18.3,4.9,22.7,5.4,0.0,1.8,7.4,4.2,31.3,7.2,2.2,2.4,0.9833,0.9163,0.8954,0.954,3.749,0.9707,0.0837,0.8661,0.887,0.9205,2.7573,0.9372,0.9247,0.9372,1.8619,0.9289,0.8619,0.0,0.9456,0.9582,0.728,3.4937,0.9456,11.8619,0.9916,1,1,0,1,3,0,0,0,1,1,1,1,2,0,0,1,1,0,2,8,701,214,15.7,5.0,2733
